ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
NC,11.5,lf,0.017714096,Health and Hygiene,132.9626,18,15,Medium,Tier 3,Supermarket Type2,1442.7886
FD,20.1,reg,0.054410179,Frozen Foods,151.3366,13,37,High,Tier 3,Supermarket Type1,2720.4588
NC,13.384736495388669,lf,0.162248011,Household,160.4604,19,39,Small,Tier 1,Grocery Store,316.9208
FD,13.42606890459364,lf,0.179484411,Dairy,228.9352,19,39,Small,Tier 1,Grocery Store,916.1408
NC,13.853284671532847,lf,0.019592289,Others,56.9614,19,39,Small,Tier 1,Grocery Store,221.0456
NC,11.8,lf,0.058827557,Health and Hygiene,80.8618,49,25,Medium,Tier 1,Supermarket Type1,1288.9888
FD,18.2,reg,0.026059557,Baking Goods,241.2196,35,20,Small,Tier 2,Supermarket Type1,6507.5292
FD,8.5,lf,0.098438394,Canned,51.1324,17,17,Small,Tier 2,Supermarket Type1,259.662
NC,19.1,lf,0.067676056,Household,40.8796,17,17,Small,Tier 2,Supermarket Type1,371.5164
NC,20.2,lf,0.066065799,Household,61.351,45,22,Small,Tier 2,Supermarket Type1,1201.769
DR,15.7,lf,0.03722507,Soft Drinks,182.4634,35,20,Small,Tier 2,Supermarket Type1,1999.3974
FD,4.92,lf,0.046214971,Baking Goods,199.8084,17,17,Small,Tier 2,Supermarket Type1,3968.168
FD,13.224769381746812,reg,0.115032648,Fruits and Vegetables,58.0246,27,39,Medium,Tier 3,Supermarket Type3,2143.2102
FD,12.987879554655871,reg,0.02363057,Snack Foods,141.7154,19,39,Small,Tier 1,Grocery Store,425.4462
FD,15.0,lf,0.046447328,Breads,121.5414,49,25,Medium,Tier 1,Supermarket Type1,2436.828
FD,15.85,lf,0.078489577,Canned,39.9506,13,37,High,Tier 3,Supermarket Type1,645.1602
FD,18.2,lf,0.161489509,Fruits and Vegetables,37.619,46,27,Small,Tier 1,Supermarket Type1,366.19
FD,18.1,lf,0.022434418,Fruits and Vegetables,96.2094,49,25,Medium,Tier 1,Supermarket Type1,952.094
FD,20.75,reg,0.063313974,Breakfast,153.7682,35,20,Small,Tier 2,Supermarket Type1,1829.6184
FD,17.5,lf,0.013637046,Frozen Foods,258.5304,46,27,Small,Tier 1,Supermarket Type1,6199.9296
FD,18.25,lf,0.0,Frozen Foods,196.8452,46,27,Small,Tier 1,Supermarket Type1,3327.6684
NC,19.6,lf,0.094308058,Household,251.8698,49,25,Medium,Tier 1,Supermarket Type1,3551.3772
FD,17.7,reg,0.146973462,Dairy,184.1292,10,26,Small,Tier 3,Grocery Store,547.2876
FD,16.75,lf,0.0,Breads,88.7856,45,22,Small,Tier 2,Supermarket Type1,966.7416
NC,12.5,lf,0.031549131,Health and Hygiene,99.0384,10,26,Small,Tier 3,Grocery Store,197.0768
FD,11.8,reg,0.057410724,Meat,149.5366,35,20,Small,Tier 2,Supermarket Type1,1813.6392
FD,9.5,reg,0.0,Snack Foods,182.3608,10,26,Small,Tier 3,Grocery Store,1102.5648
DR,15.0,lf,0.064271703,Hard Drinks,45.506,45,22,Small,Tier 2,Supermarket Type1,466.06
NC,12.5,lf,0.018955479,Health and Hygiene,100.1384,17,17,Small,Tier 2,Supermarket Type1,2167.8448
FD,9.195,reg,0.122494876,Fruits and Vegetables,100.1016,49,25,Medium,Tier 1,Supermarket Type1,1416.8224
FD,7.785,reg,0.038210084,Fruits and Vegetables,103.8964,45,22,Small,Tier 2,Supermarket Type1,946.7676
FD,11.35,reg,0.063226306,Dairy,87.9856,46,27,Small,Tier 1,Supermarket Type1,1494.0552
NC,16.35,lf,0.0,Household,198.211,35,20,Small,Tier 2,Supermarket Type1,2946.165
FD,13.224769381746812,reg,0.164391573,Fruits and Vegetables,62.8194,19,39,Small,Tier 1,Grocery Store,61.9194
FD,12.867061281337046,reg,0.060154968,Frozen Foods,110.1544,19,39,Small,Tier 1,Grocery Store,111.8544
FD,9.0,reg,0.069229076,Breakfast,55.9614,45,22,Small,Tier 2,Supermarket Type1,386.8298
DR,15.35,lf,0.096317593,Soft Drinks,197.3768,13,37,High,Tier 3,Supermarket Type1,3350.3056
FD,11.6,reg,0.132111921,Frozen Foods,82.2276,10,26,Small,Tier 3,Grocery Store,243.6828
FD,10.5,reg,0.11733375,Baking Goods,164.121,17,17,Small,Tier 2,Supermarket Type1,2773.057
FD,7.72,reg,0.088864488,Fruits and Vegetables,119.3466,17,17,Small,Tier 2,Supermarket Type1,3064.0116
FD,17.6,reg,0.053481818,Starchy Foods,47.806,17,17,Small,Tier 2,Supermarket Type1,1071.938
NC,8.76,lf,0.050011058,Health and Hygiene,126.7336,13,37,High,Tier 3,Supermarket Type1,639.168
FD,8.77,reg,0.047036036,Fruits and Vegetables,170.5422,17,17,Small,Tier 2,Supermarket Type1,2759.0752
FD,15.6,lf,0.037841362,Snack Foods,125.2704,18,15,Medium,Tier 3,Supermarket Type2,2628.5784
FD,20.75,reg,0.083736551,Frozen Foods,178.7318,49,25,Medium,Tier 1,Supermarket Type1,3428.2042
DR,17.25,lf,0.035118834,Dairy,93.412,49,25,Medium,Tier 1,Supermarket Type1,932.12
FD,12.305705009276437,lf,0.031069203,Canned,179.6686,19,39,Small,Tier 1,Grocery Store,177.7686
FD,6.675,lf,0.041886576,Snack Foods,92.1462,13,37,High,Tier 3,Supermarket Type1,1203.1006
FD,6.445,lf,0.029667053,Baking Goods,94.4436,13,37,High,Tier 3,Supermarket Type1,1134.5232
FD,9.5,reg,0.104421237,Canned,80.196,13,37,High,Tier 3,Supermarket Type1,2157.192
FD,21.25,lf,0.009998763,Meat,182.3608,46,27,Small,Tier 1,Supermarket Type1,551.2824
FD,16.85,lf,0.139985583,Snack Foods,145.276,18,15,Medium,Tier 3,Supermarket Type2,2490.092
FD,15.2,reg,0.104201019,Fruits and Vegetables,176.5054,18,15,Medium,Tier 3,Supermarket Type2,2976.7918
FD,6.825,reg,0.046824729,Canned,155.1998,18,15,Medium,Tier 3,Supermarket Type2,2460.7968
FD,13.3,lf,0.009581155,Snack Foods,64.951,46,27,Small,Tier 1,Supermarket Type1,1644.526
FD,15.6,lf,0.042179884,Snack Foods,174.7054,10,26,Small,Tier 3,Grocery Store,175.1054
DR,11.6,lf,0.041177505,Soft Drinks,140.3154,17,17,Small,Tier 2,Supermarket Type1,2552.6772
FD,12.15,reg,0.042681522,Meat,184.295,46,27,Small,Tier 1,Supermarket Type1,2014.045
DR,13.5,lf,0.094219593,Soft Drinks,189.9872,46,27,Small,Tier 1,Supermarket Type1,1323.6104
FD,9.6,reg,0.0,Snack Foods,191.0872,17,17,Small,Tier 2,Supermarket Type1,4349.0056
FD,7.935,lf,0.017191055,Dairy,51.535,45,22,Small,Tier 2,Supermarket Type1,848.895
FD,13.65,reg,0.026579951,Meat,34.7532,13,37,High,Tier 3,Supermarket Type1,683.1108
FD,12.85,reg,0.0,Starchy Foods,254.704,35,20,Small,Tier 2,Supermarket Type1,2530.04
FD,9.285,reg,0.049280292,Frozen Foods,245.6144,46,27,Small,Tier 1,Supermarket Type1,3920.2304
DR,16.75,lf,0.021220113,Hard Drinks,55.1298,35,20,Small,Tier 2,Supermarket Type1,1240.3854
FD,7.475,lf,0.149360698,Fruits and Vegetables,243.4854,17,17,Small,Tier 2,Supermarket Type1,1691.7978
FD,15.7,lf,0.045203854,Frozen Foods,180.266,46,27,Small,Tier 1,Supermarket Type1,1617.894
FD,6.465,lf,0.124758619,Canned,264.1884,45,22,Small,Tier 2,Supermarket Type1,3444.8492
FD,17.75,reg,0.029700018,Fruits and Vegetables,140.3838,49,25,Medium,Tier 1,Supermarket Type1,1404.838
NC,10.0,lf,0.073794811,Health and Hygiene,121.444,17,17,Small,Tier 2,Supermarket Type1,2516.724
DR,20.25,lf,0.036474041,Dairy,218.3482,18,15,Medium,Tier 3,Supermarket Type2,2409.5302
NC,9.6,lf,0.040969757,Health and Hygiene,188.7214,10,26,Small,Tier 3,Grocery Store,376.8428
FD,7.84,reg,0.153494979,Canned,48.935,46,27,Small,Tier 1,Supermarket Type1,798.96
FD,12.277108208955223,reg,0.02524761,Baking Goods,81.9934,27,39,Medium,Tier 3,Supermarket Type3,3439.5228
NC,13.384736495388669,lf,0.006665667,Household,164.1184,27,39,Medium,Tier 3,Supermarket Type3,3797.7232
FD,5.325,reg,0.0,Dairy,55.8298,35,20,Small,Tier 2,Supermarket Type1,485.3682
FD,13.3,reg,0.071597469,Fruits and Vegetables,60.8536,45,22,Small,Tier 2,Supermarket Type1,918.804
NC,13.384736495388669,reg,0.060888514,Household,130.1968,27,39,Medium,Tier 3,Supermarket Type3,1565.9616
FD,12.867061281337046,lf,0.023876708,Frozen Foods,258.6304,19,39,Small,Tier 1,Grocery Store,516.6608
NC,11.3,lf,0.066816565,Household,192.2478,45,22,Small,Tier 2,Supermarket Type1,1356.2346
NC,21.1,lf,0.028984804,Household,146.1786,13,37,High,Tier 3,Supermarket Type1,3034.0506
FD,15.2,reg,0.103758647,Fruits and Vegetables,177.0054,35,20,Small,Tier 2,Supermarket Type1,2976.7918
FD,7.5,lf,0.054610829,Frozen Foods,237.1906,10,26,Small,Tier 3,Grocery Store,237.6906
FD,12.987879554655871,reg,0.014143673,Snack Foods,187.3872,27,39,Medium,Tier 3,Supermarket Type3,2836.308
FD,12.6,lf,0.161039887,Snack Foods,210.2612,10,26,Small,Tier 3,Grocery Store,418.1224
FD,6.715,reg,0.121485195,Baking Goods,40.2454,13,37,High,Tier 3,Supermarket Type1,587.2356
FD,13.42606890459364,reg,0.03941584,Dairy,247.8092,19,39,Small,Tier 1,Grocery Store,498.0184
DR,10.195,lf,0.187841082,Hard Drinks,112.486,10,26,Small,Tier 3,Grocery Store,113.186
NC,11.395,lf,0.009934335,Health and Hygiene,47.2034,17,17,Small,Tier 2,Supermarket Type1,340.2238
FD,13.224769381746812,reg,0.029510313,Fruits and Vegetables,141.9838,27,39,Medium,Tier 3,Supermarket Type3,4354.9978
NC,11.8,lf,0.008596051,Health and Hygiene,115.3492,18,15,Medium,Tier 3,Supermarket Type2,1621.8888
FD,11.65,reg,0.058730831,Baking Goods,171.9422,46,27,Small,Tier 1,Supermarket Type1,3448.844
NC,5.82,lf,0.080765853,Household,169.179,49,25,Medium,Tier 1,Supermarket Type1,2037.348
FD,12.15,reg,0.071440118,Meat,182.295,10,26,Small,Tier 3,Grocery Store,549.285
FD,10.85,lf,0.163160327,Snack Foods,107.4622,17,17,Small,Tier 2,Supermarket Type1,1693.7952
FD,10.3,reg,0.024935297,Baking Goods,172.0422,49,25,Medium,Tier 1,Supermarket Type1,3966.1706
FD,19.35,lf,0.03322326,Meat,172.0738,18,15,Medium,Tier 3,Supermarket Type2,3301.7022
FD,11.6,reg,0.079251097,Frozen Foods,79.2276,18,15,Medium,Tier 3,Supermarket Type2,649.8208
FD,19.1,reg,0.025867261,Fruits and Vegetables,147.6418,35,20,Small,Tier 2,Supermarket Type1,1471.418
FD,18.85,lf,0.042641788,Canned,257.833,35,20,Small,Tier 2,Supermarket Type1,5382.993
FD,14.0,reg,0.031261583,Canned,52.564,35,20,Small,Tier 2,Supermarket Type1,639.168
FD,20.85,lf,0.121227447,Snack Foods,197.5452,35,20,Small,Tier 2,Supermarket Type1,4306.3944
NC,16.35,lf,0.034726222,Household,125.602,49,25,Medium,Tier 1,Supermarket Type1,3036.048
FD,12.867061281337046,reg,0.0,Frozen Foods,37.0506,27,39,Medium,Tier 3,Supermarket Type3,986.7156
NC,8.235,lf,0.014459672,Health and Hygiene,181.895,46,27,Small,Tier 1,Supermarket Type1,732.38
FD,12.8,reg,0.114085368,Breads,141.3838,45,22,Small,Tier 2,Supermarket Type1,2388.2246
DR,9.8,lf,0.013863257,Soft Drinks,45.106,49,25,Medium,Tier 1,Supermarket Type1,1398.18
FD,6.385,reg,0.123710526,Snack Foods,37.1874,46,27,Small,Tier 1,Supermarket Type1,247.0118
NC,20.2,lf,0.100114941,Household,188.3898,45,22,Small,Tier 2,Supermarket Type1,3554.7062
FD,19.0,reg,0.097294728,Frozen Foods,47.7718,35,20,Small,Tier 2,Supermarket Type1,1039.9796
FD,12.867061281337046,reg,0.041273391,Frozen Foods,91.6804,27,39,Medium,Tier 3,Supermarket Type3,3858.9768
FD,10.8,lf,0.049677651,Fruits and Vegetables,245.9144,13,37,High,Tier 3,Supermarket Type1,4655.2736
NC,6.095,lf,0.081196619,Others,141.4154,46,27,Small,Tier 1,Supermarket Type1,1418.154
FD,19.0,reg,0.066005186,Fruits and Vegetables,188.4214,17,17,Small,Tier 2,Supermarket Type1,2826.321
FD,20.25,reg,0.022936488,Baking Goods,240.8538,35,20,Small,Tier 2,Supermarket Type1,7931.6754
FD,6.615,lf,0.156307983,Dairy,196.3426,10,26,Small,Tier 3,Grocery Store,790.9704
FD,12.8,reg,0.023526504,Meat,223.5404,35,20,Small,Tier 2,Supermarket Type1,5626.01
FD,12.1,lf,0.040521714,Fruits and Vegetables,178.5002,18,15,Medium,Tier 3,Supermarket Type2,5552.1062
DR,14.5,lf,0.062239081,Dairy,154.2998,18,15,Medium,Tier 3,Supermarket Type2,1691.7978
FD,14.65,lf,0.17138805,Fruits and Vegetables,50.7692,46,27,Small,Tier 1,Supermarket Type1,1034.6532
FD,15.1,reg,0.087584126,Fruits and Vegetables,221.7456,45,22,Small,Tier 2,Supermarket Type1,6410.3224
FD,18.5,reg,0.045463773,Dairy,144.1102,46,27,Small,Tier 1,Supermarket Type1,2187.153
DR,11.8,lf,0.113307794,Soft Drinks,187.0924,35,20,Small,Tier 2,Supermarket Type1,1850.924
FD,9.065,lf,0.115307979,Frozen Foods,97.0094,35,20,Small,Tier 2,Supermarket Type1,856.8846
FD,12.81734421364985,reg,0.150122794,Meat,154.5314,27,39,Medium,Tier 3,Supermarket Type3,1396.1826
FD,13.15,lf,0.061381589,Frozen Foods,179.9976,10,26,Small,Tier 3,Grocery Store,181.0976
FD,12.987879554655871,lf,0.038822077,Snack Foods,147.7418,27,39,Medium,Tier 3,Supermarket Type3,1618.5598
DR,17.5,lf,0.098457814,Soft Drinks,171.7738,17,17,Small,Tier 2,Supermarket Type1,2432.8332
FD,13.65,lf,0.049318315,Fruits and Vegetables,149.005,45,22,Small,Tier 2,Supermarket Type1,2097.27
FD,10.695,reg,0.12770295,Dairy,120.444,35,20,Small,Tier 2,Supermarket Type1,2516.724
FD,16.35,lf,0.054463442,Meat,163.8842,10,26,Small,Tier 3,Grocery Store,165.7842
FD,12.305705009276437,reg,0.014342659,Canned,103.7674,19,39,Small,Tier 1,Grocery Store,203.7348
FD,6.89,reg,0.0,Snack Foods,193.482,49,25,Medium,Tier 1,Supermarket Type1,2510.066
FD,16.85,reg,0.267565911,Frozen Foods,194.1478,10,26,Small,Tier 3,Grocery Store,1162.4868
FD,19.2,lf,0.100074524,Frozen Foods,110.2886,46,27,Small,Tier 1,Supermarket Type1,778.3202
FD,12.35,lf,0.093824276,Snack Foods,119.9124,17,17,Small,Tier 2,Supermarket Type1,2014.7108
NC,5.03,lf,0.008639333,Household,122.2756,13,37,High,Tier 3,Supermarket Type1,2059.9852
FD,17.5,lf,0.0,Snack Foods,253.0356,35,20,Small,Tier 2,Supermarket Type1,4578.0408
DR,18.35,lf,0.03334929,Dairy,155.034,18,15,Medium,Tier 3,Supermarket Type2,1990.742
DR,11.400327868852461,lf,0.075084457,Hard Drinks,233.9616,27,39,Medium,Tier 3,Supermarket Type3,4452.8704
FD,19.7,lf,0.112036236,Snack Foods,174.937,10,26,Small,Tier 3,Grocery Store,882.185
FD,15.85,reg,0.121609722,Baking Goods,60.222,35,20,Small,Tier 2,Supermarket Type1,539.298
FD,20.7,reg,0.04745185,Dairy,214.6876,13,37,High,Tier 3,Supermarket Type1,3001.4264
FD,13.224769381746812,reg,0.078758649,Fruits and Vegetables,116.3808,19,39,Small,Tier 1,Grocery Store,234.3616
DR,5.73,lf,0.05190652,Soft Drinks,188.1898,45,22,Small,Tier 2,Supermarket Type1,1496.7184
FD,8.895,reg,0.039120291,Baking Goods,206.8296,45,22,Small,Tier 2,Supermarket Type1,4154.592
FD,17.75,reg,0.07607772,Baking Goods,112.4544,49,25,Medium,Tier 1,Supermarket Type1,2348.9424
FD,12.65,lf,0.069565759,Meat,52.4324,45,22,Small,Tier 2,Supermarket Type1,571.2564
FD,6.035,reg,0.141542481,Snack Foods,153.1998,45,22,Small,Tier 2,Supermarket Type1,1537.998
FD,13.6,lf,0.117818348,Snack Foods,192.9136,49,25,Medium,Tier 1,Supermarket Type1,2527.3768
FD,9.17,lf,0.103138922,Baking Goods,141.747,49,25,Medium,Tier 1,Supermarket Type1,3006.087
FD,11.5,lf,0.173867958,Fruits and Vegetables,128.8652,45,22,Small,Tier 2,Supermarket Type1,1291.652
FD,7.42,reg,0.021695674,Seafood,185.3582,17,17,Small,Tier 2,Supermarket Type1,3715.164
NC,6.525,lf,0.090295708,Household,84.6882,46,27,Small,Tier 1,Supermarket Type1,601.2174
FD,17.0,reg,0.015997687,Snack Foods,229.1352,45,22,Small,Tier 2,Supermarket Type1,4580.704
FD,7.975,lf,0.014653896,Baking Goods,82.425,49,25,Medium,Tier 1,Supermarket Type1,749.025
FD,10.895,lf,0.228993134,Dairy,263.4568,10,26,Small,Tier 3,Grocery Store,527.3136
NC,13.15,lf,0.092811105,Household,159.7604,49,25,Medium,Tier 1,Supermarket Type1,4119.9704
FD,16.85,lf,0.233356571,Snack Foods,146.576,10,26,Small,Tier 3,Grocery Store,439.428
FD,11.65,lf,0.033830011,Seafood,111.686,13,37,High,Tier 3,Supermarket Type1,1584.604
FD,12.987879554655871,lf,0.079904068,Snack Foods,120.044,27,39,Medium,Tier 3,Supermarket Type3,4434.228
FD,16.7,reg,0.091437584,Starchy Foods,64.3168,10,26,Small,Tier 3,Grocery Store,127.8336
FD,7.655,lf,0.031994534,Canned,114.3492,49,25,Medium,Tier 1,Supermarket Type1,1853.5872
NC,16.35,lf,0.016979063,Household,97.441,13,37,High,Tier 3,Supermarket Type1,772.328
FD,17.1,lf,0.032678839,Frozen Foods,150.7392,49,25,Medium,Tier 1,Supermarket Type1,3131.9232
FD,17.7,lf,0.174228338,Fruits and Vegetables,117.1834,13,37,High,Tier 3,Supermarket Type1,691.1004
FD,12.35,reg,0.038657256,Fruits and Vegetables,110.257,18,15,Medium,Tier 3,Supermarket Type2,1757.712
FD,13.42606890459364,lf,0.210021713,Dairy,44.2744,19,39,Small,Tier 1,Grocery Store,90.5488
NC,7.67,lf,0.185596553,Household,35.7216,18,15,Medium,Tier 3,Supermarket Type2,69.2432
FD,15.7,reg,0.027594064,Canned,171.179,13,37,High,Tier 3,Supermarket Type1,1867.569
DR,9.3,lf,0.043874493,Hard Drinks,191.0846,45,22,Small,Tier 2,Supermarket Type1,1337.5922
FD,13.42606890459364,reg,0.06302467,Dairy,181.6318,27,39,Medium,Tier 3,Supermarket Type3,1263.0226
FD,19.1,lf,0.038720852,Fruits and Vegetables,210.8586,18,15,Medium,Tier 3,Supermarket Type2,6331.758
FD,13.42606890459364,reg,0.182407266,Dairy,109.157,27,39,Medium,Tier 3,Supermarket Type3,1867.569
FD,13.65,reg,0.025973384,Snack Foods,79.6302,45,22,Small,Tier 2,Supermarket Type1,554.6114
FD,12.6,reg,0.062700289,Frozen Foods,102.199,46,27,Small,Tier 1,Supermarket Type1,1960.781
FD,14.3,lf,0.026299797,Frozen Foods,79.4302,13,37,High,Tier 3,Supermarket Type1,1743.0644
NC,9.6,lf,0.049617765,Household,44.2086,10,26,Small,Tier 3,Grocery Store,44.6086
FD,12.277108208955223,lf,0.031251369,Baking Goods,93.3462,27,39,Medium,Tier 3,Supermarket Type3,1018.0082
FD,8.975,reg,0.088257771,Canned,84.1224,10,26,Small,Tier 3,Grocery Store,170.4448
NC,7.39,lf,0.092705683,Household,251.9066,13,37,High,Tier 3,Supermarket Type1,4267.1122
FD,8.575,reg,0.072252888,Dairy,196.5794,17,17,Small,Tier 2,Supermarket Type1,5267.1438
FD,11.35,lf,0.03093263,Snack Foods,51.5008,18,15,Medium,Tier 3,Supermarket Type2,607.2096
FD,11.1,reg,0.05373063,Fruits and Vegetables,165.1526,13,37,High,Tier 3,Supermarket Type1,1480.0734
FD,19.35,reg,0.065890998,Meat,167.0816,17,17,Small,Tier 2,Supermarket Type1,1510.0344
FD,12.15,lf,0.018410515,Frozen Foods,252.1698,46,27,Small,Tier 1,Supermarket Type1,2283.0282
FD,13.42606890459364,lf,0.074265816,Dairy,109.5228,27,39,Medium,Tier 3,Supermarket Type3,3757.7752
NC,13.853284671532847,lf,0.069968018,Others,83.9908,19,39,Small,Tier 1,Grocery Store,167.7816
FD,7.275,lf,0.027991093,Snack Foods,145.976,49,25,Medium,Tier 1,Supermarket Type1,3515.424
FD,12.81734421364985,lf,0.026933321,Meat,78.467,27,39,Medium,Tier 3,Supermarket Type3,3292.381
FD,14.15,lf,0.034845668,Snack Foods,242.7828,13,37,High,Tier 3,Supermarket Type1,3167.8764
FD,16.7,reg,0.119647957,Fruits and Vegetables,180.9976,49,25,Medium,Tier 1,Supermarket Type1,4165.2448
FD,12.305705009276437,lf,0.061753511,Canned,253.3014,19,39,Small,Tier 1,Grocery Store,510.0028
NC,13.65,lf,0.077390746,Health and Hygiene,54.693,45,22,Small,Tier 2,Supermarket Type1,679.116
FD,18.2,lf,0.012607876,Snack Foods,139.818,46,27,Small,Tier 1,Supermarket Type1,1398.18
FD,17.5,lf,0.0,Frozen Foods,258.3304,13,37,High,Tier 3,Supermarket Type1,3358.2952
FD,20.7,reg,0.047565208,Dairy,213.4876,49,25,Medium,Tier 1,Supermarket Type1,1929.4884
FD,13.224769381746812,reg,0.1748389,Fruits and Vegetables,142.8786,19,39,Small,Tier 1,Grocery Store,433.4358
FD,6.905,reg,0.063850971,Dairy,97.2726,10,26,Small,Tier 3,Grocery Store,195.7452
NC,8.645,lf,0.143422643,Health and Hygiene,95.841,46,27,Small,Tier 1,Supermarket Type1,2027.361
NC,11.6,lf,0.037734334,Health and Hygiene,98.1042,18,15,Medium,Tier 3,Supermarket Type2,2678.5134
FD,7.865,lf,0.061405051,Breakfast,166.3526,17,17,Small,Tier 2,Supermarket Type1,1973.4312
FD,10.895,reg,0.05432142,Frozen Foods,146.2102,10,26,Small,Tier 3,Grocery Store,437.4306
FD,18.2,lf,0.012659235,Snack Foods,140.718,18,15,Medium,Tier 3,Supermarket Type2,2656.542
DR,11.847459893048129,reg,0.069909188,Soft Drinks,163.2868,19,39,Small,Tier 1,Grocery Store,491.3604
FD,15.85,reg,0.110010191,Frozen Foods,38.8506,35,20,Small,Tier 2,Supermarket Type1,341.5554
FD,7.09,reg,0.00720931,Baking Goods,48.1034,13,37,High,Tier 3,Supermarket Type1,1069.2748
NC,9.8,lf,0.090390357,Others,192.1478,13,37,High,Tier 3,Supermarket Type1,2324.9736
FD,19.0,lf,0.111830282,Frozen Foods,105.4622,13,37,High,Tier 3,Supermarket Type1,952.7598
FD,9.3,reg,0.014047825,Snack Foods,196.5084,45,22,Small,Tier 2,Supermarket Type1,4364.9848
FD,16.5,reg,0.079875237,Fruits and Vegetables,102.7332,45,22,Small,Tier 2,Supermarket Type1,1537.998
FD,12.987879554655871,reg,0.032750291,Snack Foods,112.1518,27,39,Medium,Tier 3,Supermarket Type3,5351.0346
FD,13.42606890459364,lf,0.087383304,Dairy,180.4292,27,39,Medium,Tier 3,Supermarket Type3,4013.4424
FD,12.35,reg,0.158715731,Meat,157.2946,49,25,Medium,Tier 1,Supermarket Type1,1577.946
FD,8.355,lf,0.187850233,Canned,146.5418,49,25,Medium,Tier 1,Supermarket Type1,2501.4106
FD,12.987879554655871,lf,0.018942606,Snack Foods,236.0248,27,39,Medium,Tier 3,Supermarket Type3,6636.6944
NC,12.15,lf,0.14492016,Health and Hygiene,224.4404,13,37,High,Tier 3,Supermarket Type1,1800.3232
FD,17.6,reg,0.03922186,Snack Foods,97.241,46,27,Small,Tier 1,Supermarket Type1,193.082
NC,9.395,lf,0.040187877,Others,85.6908,17,17,Small,Tier 2,Supermarket Type1,1593.9252
NC,17.7,lf,0.05089667,Household,125.5678,13,37,High,Tier 3,Supermarket Type1,1398.8458
NC,15.2,reg,0.097457483,Health and Hygiene,114.4492,18,15,Medium,Tier 3,Supermarket Type2,579.246
FD,18.25,lf,0.076089711,Snack Foods,212.9218,49,25,Medium,Tier 1,Supermarket Type1,3846.9924
NC,10.8,lf,0.041950753,Health and Hygiene,190.0214,45,22,Small,Tier 2,Supermarket Type1,2449.4782
FD,13.42606890459364,reg,0.014721719,Dairy,193.6162,27,39,Medium,Tier 3,Supermarket Type3,5195.2374
FD,7.75,reg,0.043326511,Baking Goods,95.6436,45,22,Small,Tier 2,Supermarket Type1,1134.5232
FD,7.68,reg,0.0711891,Fruits and Vegetables,193.3162,18,15,Medium,Tier 3,Supermarket Type2,5772.486
DR,20.75,lf,0.02128304,Soft Drinks,153.5024,49,25,Medium,Tier 1,Supermarket Type1,2428.8384
FD,12.65,lf,0.035404052,Baking Goods,230.601,35,20,Small,Tier 2,Supermarket Type1,2067.309
FD,12.277108208955223,reg,0.121043709,Baking Goods,59.422,27,39,Medium,Tier 3,Supermarket Type3,1078.596
FD,12.867061281337046,lf,0.118806857,Frozen Foods,248.8434,27,39,Medium,Tier 3,Supermarket Type3,6705.2718
FD,4.88,reg,0.0,Baking Goods,53.1298,35,20,Small,Tier 2,Supermarket Type1,808.947
NC,13.384736495388669,reg,0.080249973,Household,168.679,27,39,Medium,Tier 3,Supermarket Type3,4923.591
FD,7.645,reg,0.066693437,Snack Foods,42.3112,35,20,Small,Tier 2,Supermarket Type1,1065.28
NC,21.1,lf,0.029054046,Household,144.6786,49,25,Medium,Tier 1,Supermarket Type1,2889.572
FD,19.0,reg,0.097709541,Frozen Foods,48.6718,18,15,Medium,Tier 3,Supermarket Type2,614.5334
FD,12.15,lf,0.025916883,Starchy Foods,120.244,45,22,Small,Tier 2,Supermarket Type1,2277.036
FD,6.985,reg,0.137366883,Meat,184.9608,46,27,Small,Tier 1,Supermarket Type1,3858.9768
FD,9.0,lf,0.081996013,Frozen Foods,216.2534,35,20,Small,Tier 2,Supermarket Type1,4301.068
FD,20.6,lf,0.082935004,Baking Goods,119.5756,13,37,High,Tier 3,Supermarket Type1,2665.8632
